time,p_rgh,omega,k
0.448706,9.9250492e-12,3.5913047e-08,1.6831722e-09
0.448733,9.7146247e-12,3.5927553e-08,1.6897887e-09
0.448759,1.064001e-11,3.5947481e-08,1.696147e-09
0.448786,1.071562e-11,3.5970179e-08,1.7025463e-09
0.448813,1.0058799e-11,3.5992409e-08,1.7098603e-09
0.44884,1.0024372e-11,3.597224e-08,1.7129221e-09
0.448867,9.8664682e-12,3.6015671e-08,1.719695e-09
0.448894,9.8273287e-12,3.6055559e-08,1.726124e-09
0.44892,9.8242273e-12,3.6041384e-08,1.7281925e-09
0.448947,9.8077745e-12,3.6066029e-08,1.7374306e-09
0.448974,9.9406865e-12,3.6031286e-08,1.7428526e-09
0.449001,9.9038298e-12,3.6044596e-08,1.7480152e-09
0.449028,9.9505423e-12,3.6123367e-08,1.7573574e-09
0.449055,9.9386229e-12,3.6142892e-08,1.7621288e-09
0.449082,1.0085969e-11,3.6158426e-08,1.7669984e-09
0.449109,1.0013795e-11,3.6169754e-08,1.7716612e-09
0.449136,1.0054877e-11,3.617703e-08,1.7759214e-09
0.449162,1.009273e-11,3.617508e-08,1.7791899e-09
0.449189,1.0122648e-11,3.6149629e-08,1.7802687e-09
0.449216,1.0059694e-11,3.6124297e-08,1.7810011e-09
0.449243,1.0376536e-11,3.6096193e-08,1.7813568e-09
0.44927,1.0238821e-11,3.6064164e-08,1.7813446e-09
0.449297,1.0289551e-11,3.6028836e-08,1.7809511e-09
0.449324,1.0260053e-11,3.598883e-08,1.7800612e-09
0.449351,1.0247232e-11,3.5889521e-08,1.7743447e-09
0.449377,1.0266036e-11,3.5854768e-08,1.7726339e-09
0.449404,1.0366928e-11,3.5819564e-08,1.7705319e-09
0.449431,1.0295606e-11,3.5724976e-08,1.7637607e-09
0.449458,1.0612465e-11,3.568296e-08,1.7611402e-09
0.449485,1.0495683e-11,3.5583079e-08,1.7538172e-09
0.449512,1.0429166e-11,3.5536284e-08,1.7506229e-09
0.449539,1.0325679e-11,3.5433576e-08,1.742944e-09
0.449565,9.966985e-12,3.5382038e-08,1.7397296e-09
0.449592,1.0530665e-11,3.5276504e-08,1.7322339e-09
0.449619,1.0841424e-11,3.5168322e-08,1.7245921e-09
0.449646,1.057632e-11,3.5111095e-08,1.7210245e-09
0.449673,1.0384479e-11,3.4998038e-08,1.7130748e-09
0.449699,1.0337332e-11,3.488379e-08,1.7050495e-09
0.449726,1.0111787e-11,3.4773457e-08,1.6977502e-09
0.449753,9.9441897e-12,3.4739672e-08,1.6953621e-09
0.44978,9.6774563e-12,3.4658573e-08,1.6892608e-09
0.449806,9.6065233e-12,3.457497e-08,1.6831637e-09
0.449833,9.5951398e-12,3.449402e-08,1.6771087e-09
0.44986,9.400382e-12,3.4408205e-08,1.6709612e-09
0.449886,9.1282547e-12,3.4318915e-08,1.6646449e-09
0.449913,9.579641e-12,3.4232209e-08,1.6584389e-09
0.44994,9.6389854e-12,3.4143556e-08,1.6517934e-09
0.449966,9.7133866e-12,3.4050197e-08,1.6448159e-09
0.449993,9.6477771e-12,3.395365e-08,1.6374802e-09
0.45002,9.8335397e-12,3.3854603e-08,1.6297788e-09
0.450046,9.7073242e-12,3.3760628e-08,1.6217648e-09
0.450073,9.6596537e-12,3.3663761e-08,1.6137324e-09
0.450099,9.7103623e-12,3.3565852e-08,1.6056041e-09
0.450126,9.6885805e-12,3.342015e-08,1.5939664e-09
0.450152,9.8007655e-12,3.3330141e-08,1.5863309e-09
0.450179,9.7910945e-12,3.3240088e-08,1.5792025e-09
0.450205,9.6883306e-12,3.3155561e-08,1.5720656e-09
0.450232,9.6283459e-12,3.3129743e-08,1.5687327e-09
0.450258,9.6048992e-12,3.3073371e-08,1.5614602e-09
0.450285,9.5468429e-12,3.3024311e-08,1.5541763e-09
0.450311,9.5124819e-12,3.2976504e-08,1.5470581e-09
0.450338,9.460499e-12,3.292713e-08,1.5411529e-09
0.450364,9.3527266e-12,3.288152e-08,1.5381023e-09
0.450391,9.3119303e-12,3.2884634e-08,1.538593e-09
0.450417,9.1710143e-12,3.2834174e-08,1.5351194e-09
0.450444,9.0566829e-12,3.2827609e-08,1.5363854e-09
0.45047,8.9438617e-12,3.2770415e-08,1.5344924e-09
0.450496,8.9645435e-12,3.2761991e-08,1.5360493e-09
0.450523,9.0878927e-12,3.27077e-08,1.5334038e-09
0.450549,8.7419838e-12,3.2686684e-08,1.5351577e-09
0.450575,8.7029137e-12,3.2661088e-08,1.5367577e-09
0.450602,8.5318266e-12,3.2586059e-08,1.5341234e-09
0.450628,8.2860731e-12,3.2568228e-08,1.5344786e-09
0.450655,8.0531481e-12,3.256224e-08,1.5342471e-09
0.450681,7.7473877e-12,3.2555852e-08,1.5335006e-09
0.450707,7.5258157e-12,3.2551863e-08,1.5323146e-09
0.450734,7.1198889e-12,3.2541604e-08,1.5302636e-09
0.45076,6.9187641e-12,3.2528367e-08,1.5278381e-09
0.450786,6.6613603e-12,3.2563186e-08,1.5289676e-09
0.450813,6.6761031e-12,3.2544769e-08,1.5261431e-09
0.450839,6.5959908e-12,3.2522519e-08,1.523151e-09
0.450866,6.5014262e-12,3.2500319e-08,1.5200197e-09
0.450892,6.4790052e-12,3.2528978e-08,1.5204353e-09
0.450918,6.6331937e-12,3.2502297e-08,1.5166871e-09
0.450945,6.503496e-12,3.2521519e-08,1.5165304e-09
0.450971,6.5462446e-12,3.2527944e-08,1.5147242e-09
0.450998,6.6140744e-12,3.2580393e-08,1.5157125e-09
0.451024,7.3330861e-12,3.2626154e-08,1.5166304e-09
0.451051,6.6452686e-12,3.2614805e-08,1.5138633e-09
0.451077,6.6254252e-12,3.2642142e-08,1.514333e-09
0.451104,6.6336812e-12,3.2656723e-08,1.513986e-09
0.45113,6.6194152e-12,3.2665455e-08,1.5134287e-09
0.451157,6.7723199e-12,3.2617646e-08,1.5093058e-09
0.451183,6.7150208e-12,3.2615358e-08,1.5093024e-09
0.45121,6.7626526e-12,3.2608106e-08,1.5092689e-09
0.451236,6.8417088e-12,3.2593428e-08,1.5097259e-09
0.451263,6.8703452e-12,3.2524312e-08,1.5065428e-09
0.451289,6.8588643e-12,3.2503989e-08,1.5069453e-09
0.451316,6.9547493e-12,3.2484809e-08,1.507385e-09
0.451342,6.9361588e-12,3.2465407e-08,1.5078523e-09
0.451369,6.9836423e-12,3.2395593e-08,1.5045153e-09
0.451395,7.0509607e-12,3.2376066e-08,1.5060412e-09
0.451422,6.9008953e-12,3.2357551e-08,1.5084698e-09
0.451449,6.8899436e-12,3.2341176e-08,1.5110309e-09
0.451475,6.9147172e-12,3.227647e-08,1.5097491e-09
0.451502,6.9177946e-12,3.2265013e-08,1.513779e-09
0.451529,7.1541648e-12,3.2260755e-08,1.5176323e-09
0.451555,7.0020242e-12,3.2227286e-08,1.5173516e-09
0.451582,7.0056484e-12,3.2244203e-08,1.5207704e-09
0.451609,7.0347394e-12,3.2261888e-08,1.5249004e-09
0.451635,6.9629656e-12,3.2229212e-08,1.5253154e-09
0.451662,7.0150356e-12,3.2252021e-08,1.5292403e-09
0.451689,6.9754738e-12,3.2227899e-08,1.5290727e-09
0.451715,6.9681651e-12,3.2257371e-08,1.5326355e-09
0.451742,6.92681e-12,3.223175e-08,1.5314615e-09
0.451769,6.9625135e-12,3.2259719e-08,1.5341956e-09
0.451795,6.8910517e-12,3.2235374e-08,1.5329218e-09
0.451822,7.0925138e-12,3.2211079e-08,1.5316286e-09
0.451849,6.9725196e-12,3.2239366e-08,1.5342787e-09
0.451876,6.9812609e-12,3.2220856e-08,1.5329094e-09
0.451902,6.9602078e-12,3.2204493e-08,1.5315659e-09
0.451929,7.5521786e-12,3.2239537e-08,1.5341099e-09
0.451956,7.9050593e-12,3.2232498e-08,1.5331276e-09
0.451983,8.8269117e-12,3.2232147e-08,1.5322559e-09
0.452009,8.835446e-12,3.2227547e-08,1.5306954e-09
0.452036,8.6590716e-12,3.2200203e-08,1.5260383e-09
0.452063,8.4728727e-12,3.2165957e-08,1.5207855e-09
0.45209,8.3022111e-12,3.2139028e-08,1.5175488e-09
0.452116,8.227798e-12,3.2170467e-08,1.5183078e-09
0.452143,8.1017915e-12,3.2152326e-08,1.5152091e-09
0.45217,7.9381021e-12,3.2081998e-08,1.5082538e-09
0.452197,7.8565918e-12,3.2062941e-08,1.5052403e-09
0.452223,7.7084948e-12,3.2038948e-08,1.5025859e-09
0.45225,7.6669648e-12,3.2009317e-08,1.5001421e-09
0.452277,7.6847913e-12,3.1976913e-08,1.4978114e-09
0.452304,7.5669396e-12,3.1941578e-08,1.4955249e-09
0.45233,7.6529892e-12,3.1903046e-08,1.4932192e-09
0.452357,7.6909675e-12,3.1810089e-08,1.4869887e-09
0.452384,7.7462239e-12,3.1765167e-08,1.4845999e-09
0.452411,7.8244278e-12,3.171886e-08,1.4821653e-09
0.452437,7.5795924e-12,3.1672401e-08,1.479641e-09
0.452464,7.9049021e-12,3.1571971e-08,1.4731222e-09
0.452491,7.9634756e-12,3.1520726e-08,1.4703136e-09
0.452518,8.0057416e-12,3.1464263e-08,1.467124e-09
0.452544,7.9855202e-12,3.1354346e-08,1.4599002e-09
0.452571,7.9413434e-12,3.1293692e-08,1.4563646e-09
0.452598,7.9425955e-12,3.1233685e-08,1.4526561e-09
0.452624,7.8959291e-12,3.1122598e-08,1.4450085e-09
0.452651,7.8526133e-12,3.1062944e-08,1.4410104e-09
0.452678,7.7779951e-12,3.0955075e-08,1.4331259e-09
0.452704,7.681876e-12,3.0896381e-08,1.4288902e-09
0.452731,7.4919316e-12,3.0786255e-08,1.4208747e-09
0.452758,7.6602237e-12,3.0725306e-08,1.41653e-09
0.452784,7.545304e-12,3.0662922e-08,1.4120833e-09
0.452811,7.5181752e-12,3.055029e-08,1.4038801e-09
0.452838,7.577771e-12,3.0490796e-08,1.3993528e-09
0.452864,7.3686703e-12,3.0384559e-08,1.3915504e-09
0.452891,7.2201636e-12,3.0328382e-08,1.3876674e-09
0.452918,7.1350321e-12,3.0230676e-08,1.3801765e-09
0.452944,7.0834115e-12,3.0183577e-08,1.3763291e-09
0.452971,7.0074863e-12,3.0086059e-08,1.3688764e-09
0.452997,6.9799385e-12,3.0039569e-08,1.3650329e-09
0.453024,6.8953677e-12,3.0004004e-08,1.3610916e-09
0.453051,6.8041073e-12,2.9926264e-08,1.3535119e-09
0.453077,6.6793186e-12,2.9906524e-08,1.3495204e-09
0.453104,6.6699367e-12,2.9890728e-08,1.3456869e-09
0.45313,6.5800601e-12,2.9831213e-08,1.3383327e-09
0.453157,6.4477892e-12,2.9820301e-08,1.3344931e-09
0.453183,6.4376436e-12,2.9811025e-08,1.3306784e-09
0.45321,6.3795248e-12,2.9751785e-08,1.3240971e-09
0.453237,6.2463792e-12,2.9740682e-08,1.3209218e-09
0.453263,6.1701417e-12,2.9731602e-08,1.3173805e-09
0.45329,6.0754224e-12,2.9743559e-08,1.3102932e-09
0.453316,6.0065372e-12,2.9703717e-08,1.3017951e-09
0.453343,5.8312158e-12,2.9709024e-08,1.2969142e-09
0.453369,5.7659212e-12,2.971224e-08,1.2922013e-09
0.453396,5.8319711e-12,2.9713403e-08,1.2876707e-09
0.453422,5.8067179e-12,2.9712787e-08,1.2842416e-09
0.453449,5.9249789e-12,2.9713273e-08,1.2824965e-09
0.453475,5.7586774e-12,2.9710278e-08,1.2808884e-09
0.453502,5.6406786e-12,2.9701422e-08,1.2792217e-09
0.453528,5.481182e-12,2.9687306e-08,1.2774492e-09
0.453555,5.4055691e-12,2.9671318e-08,1.2755776e-09
0.453582,5.2684828e-12,2.9655072e-08,1.2736189e-09
0.453608,5.2527322e-12,2.9626289e-08,1.271504e-09
0.453635,5.2008233e-12,2.9594955e-08,1.2692466e-09
0.453661,5.202583e-12,2.9560956e-08,1.2673362e-09
0.453688,5.1439387e-12,2.9583879e-08,1.2697951e-09
0.453714,5.2493862e-12,2.9565038e-08,1.2689034e-09
0.453741,5.1212033e-12,2.9540056e-08,1.2679038e-09
0.453767,5.1017121e-12,2.9510845e-08,1.2667872e-09
0.453794,5.1299723e-12,2.9478854e-08,1.2656377e-09
0.453821,5.1947398e-12,2.9494331e-08,1.2688922e-09
0.453847,5.1884354e-12,2.9460437e-08,1.2688048e-09
0.453874,5.314096e-12,2.9427119e-08,1.2688235e-09
0.4539,5.3056068e-12,2.9442881e-08,1.2730108e-09
0.453927,5.4301841e-12,2.9408512e-08,1.2736471e-09
0.453953,5.4785846e-12,2.9372895e-08,1.2741777e-09
0.45398,5.4625716e-12,2.9387751e-08,1.2780517e-09
0.454007,5.5347991e-12,2.9355599e-08,1.2783394e-09
0.454033,5.4792982e-12,2.9325032e-08,1.2785136e-09
0.45406,5.3690732e-12,2.9343834e-08,1.2820148e-09
0.454086,5.3982749e-12,2.9323575e-08,1.2819268e-09
0.454113,5.3369976e-12,2.9316555e-08,1.2817157e-09
0.45414,5.5533075e-12,2.936815e-08,1.2848511e-09
0.454166,5.576586e-12,2.9371027e-08,1.2843022e-09
0.454193,5.5597375e-12,2.9377808e-08,1.283623e-09
0.45422,5.5298745e-12,2.9435591e-08,1.2862734e-09
0.454246,5.5562719e-12,2.9441763e-08,1.2852146e-09
0.454273,5.5994361e-12,2.9447258e-08,1.2840233e-09
0.4543,5.6263806e-12,2.945057e-08,1.2829841e-09
0.454326,5.5706995e-12,2.950345e-08,1.2852798e-09
0.454353,5.5203304e-12,2.9504715e-08,1.2838306e-09
0.45438,5.5961412e-12,2.9505315e-08,1.2822174e-09
0.454406,5.5042197e-12,2.9506521e-08,1.2804757e-09
0.454433,5.5009574e-12,2.9556502e-08,1.2821085e-09
0.45446,5.4716548e-12,2.9555793e-08,1.2800622e-09
0.454486,5.4425539e-12,2.9549179e-08,1.2774377e-09
0.454513,5.5532711e-12,2.9524756e-08,1.2731079e-09
0.45454,5.4579442e-12,2.9502934e-08,1.2690046e-09
0.454566,5.4814436e-12,2.9533668e-08,1.2686287e-09
0.454593,5.4259126e-12,2.9513782e-08,1.2649202e-09
0.45462,5.4631742e-12,2.9490197e-08,1.2613856e-09
0.454646,5.4186563e-12,2.9460913e-08,1.2579607e-09
0.454673,5.425885e-12,2.9431362e-08,1.2545345e-09
0.4547,5.3810531e-12,2.9405751e-08,1.2511305e-09
0.454726,5.3741939e-12,2.9384991e-08,1.2477531e-09
0.454753,5.3808433e-12,2.9366279e-08,1.2444046e-09
0.45478,5.4619754e-12,2.9347328e-08,1.2410607e-09
0.454807,5.5321879e-12,2.9327197e-08,1.2377316e-09
0.454833,5.3515327e-12,2.9356998e-08,1.2379278e-09
0.45486,5.2799281e-12,2.9337632e-08,1.2347915e-09
0.454887,5.3052995e-12,2.9318056e-08,1.2317049e-09
0.454913,5.3193522e-12,2.9298372e-08,1.2286547e-09
0.45494,5.381964e-12,2.9277721e-08,1.2256258e-09
0.454967,5.3348482e-12,2.9207919e-08,1.2192465e-09
0.454993,5.3429413e-12,2.9188583e-08,1.2163382e-09
0.45502,5.2534657e-12,2.9170104e-08,1.2134491e-09
0.455047,5.2392529e-12,2.915237e-08,1.2105863e-09
0.455074,5.2528109e-12,2.9135301e-08,1.2077527e-09
0.4551,5.1990951e-12,2.9122297e-08,1.2049427e-09
0.455127,5.1656468e-12,2.9111919e-08,1.2021492e-09
0.455154,5.1510054e-12,2.9099622e-08,1.1993941e-09
0.45518,5.1494282e-12,2.9091254e-08,1.1962836e-09
0.455207,5.1272605e-12,2.9083272e-08,1.1931056e-09
0.455234,5.107797e-12,2.9074573e-08,1.190342e-09
0.45526,5.1649467e-12,2.9065514e-08,1.187779e-09
0.455287,5.1316076e-12,2.9057195e-08,1.1852371e-09
0.455314,5.1118396e-12,2.9047495e-08,1.1829187e-09
0.455341,5.1464472e-12,2.8985337e-08,1.1771111e-09
0.455367,5.0704376e-12,2.8973352e-08,1.1747058e-09
0.455394,5.1087142e-12,2.8958849e-08,1.172329e-09
0.455421,5.116993e-12,2.8941601e-08,1.1699797e-09
0.455447,5.1739807e-12,2.8924891e-08,1.1676274e-09
0.455474,5.1283318e-12,2.8913327e-08,1.1652808e-09
0.455501,5.1038934e-12,2.8908851e-08,1.1629835e-09
0.455527,5.0035163e-12,2.8908751e-08,1.1607255e-09
0.455554,5.0378716e-12,2.891166e-08,1.1585406e-09
0.455581,4.9745553e-12,2.891713e-08,1.1564564e-09
0.455607,4.9691152e-12,2.8874084e-08,1.1511241e-09
0.455634,4.9889268e-12,2.8881982e-08,1.1490928e-09
0.455661,4.9616995e-12,2.8891284e-08,1.1470569e-09
0.455687,4.9405913e-12,2.8900668e-08,1.1450237e-09
0.455714,4.867194e-12,2.8909441e-08,1.1429829e-09
0.455741,4.819919e-12,2.8919496e-08,1.1409609e-09
0.455767,4.8412865e-12,2.8931125e-08,1.1391714e-09
0.455794,4.7343505e-12,2.8943108e-08,1.137349e-09
0.455821,4.7044712e-12,2.8954348e-08,1.1354109e-09
0.455847,4.7383655e-12,2.8964346e-08,1.1334421e-09
0.455874,4.9068676e-12,2.8974039e-08,1.1314929e-09
0.455901,4.9363327e-12,2.8982003e-08,1.1295606e-09
0.455927,4.9019184e-12,2.8998003e-08,1.1276606e-09
0.455954,4.8854459e-12,2.9017691e-08,1.1258133e-09
0.455981,4.9137381e-12,2.9036211e-08,1.1240045e-09
0.456007,4.9472912e-12,2.9055279e-08,1.1222025e-09
0.456034,4.9251453e-12,2.9074359e-08,1.1203976e-09
0.456061,4.8730187e-12,2.9091693e-08,1.1185863e-09
0.456087,5.0300482e-12,2.9108128e-08,1.1167788e-09
0.456114,6.5591913e-12,2.9124531e-08,1.1150038e-09
0.456141,8.8373795e-12,2.9140719e-08,1.1132494e-09
0.456167,8.459908e-12,2.9153635e-08,1.1115216e-09
0.456194,8.8711671e-12,2.9167988e-08,1.1097017e-09
0.456221,8.5741549e-12,2.9174863e-08,1.1064175e-09
0.456247,9.1382258e-12,2.916727e-08,1.101693e-09
0.456274,8.5694619e-12,2.9163062e-08,1.0982534e-09
0.4563,9.192472e-12,2.9161748e-08,1.0958665e-09
0.456327,9.01261e-12,2.916302e-08,1.0936948e-09
0.456354,9.3568532e-12,2.9166156e-08,1.0915131e-09
0.45638,9.1375797e-12,2.916886e-08,1.0894504e-09
0.456407,9.4561132e-12,2.9172027e-08,1.0875239e-09
0.456434,9.1857871e-12,2.917718e-08,1.0857154e-09
0.45646,9.2744945e-12,2.9155138e-08,1.0844728e-09
0.456487,6.7107227e-12,2.9121171e-08,1.0835947e-09
0.456514,5.6146518e-12,2.9098039e-08,1.0826964e-09
0.45654,5.2781152e-12,2.9085074e-08,1.0817936e-09
0.456567,5.2683212e-12,2.9127211e-08,1.0840161e-09
0.456594,5.2282145e-12,2.9122576e-08,1.0830729e-09
0.45662,5.2403896e-12,2.9122203e-08,1.0821376e-09
0.456647,5.2737118e-12,2.9125772e-08,1.0811431e-09
0.456674,5.2697678e-12,2.9132077e-08,1.0801294e-09
0.456701,5.1980598e-12,2.9140512e-08,1.079117e-09
0.456727,5.3178612e-12,2.9151736e-08,1.0781359e-09
0.456754,5.1764216e-12,2.9163669e-08,1.0771608e-09
0.456781,5.033929e-12,2.9176816e-08,1.0761689e-09
0.456807,5.2481586e-12,2.9190925e-08,1.0751406e-09
0.456834,5.269912e-12,2.9204737e-08,1.0740923e-09
0.456861,5.2938983e-12,2.9217517e-08,1.0730311e-09
0.456887,5.1160376e-12,2.9221879e-08,1.0719666e-09
0.456914,5.0901577e-12,2.927728e-08,1.0740153e-09
0.456941,5.0301859e-12,2.9282921e-08,1.0729066e-09
0.456967,5.0690346e-12,2.928934e-08,1.0718458e-09
0.456994,5.0470005e-12,2.9305914e-08,1.0708017e-09
0.457021,5.0890595e-12,2.9335577e-08,1.0699572e-09
0.457047,5.1055637e-12,2.9361989e-08,1.0692687e-09
0.457074,5.1319903e-12,2.9386352e-08,1.0686148e-09
0.457101,5.1488083e-12,2.9408819e-08,1.0679157e-09
0.457128,5.1988086e-12,2.9430585e-08,1.0672676e-09
0.457154,5.2437952e-12,2.9449156e-08,1.0665894e-09
0.457181,5.1752425e-12,2.9465479e-08,1.0658725e-09
0.457208,5.1108907e-12,2.9481361e-08,1.0650939e-09
0.457234,4.9000461e-12,2.9498705e-08,1.0643005e-09
0.457261,5.0074439e-12,2.9568733e-08,1.0665655e-09
0.457288,4.8631686e-12,2.958564e-08,1.065675e-09
0.457314,4.8752441e-12,2.9600966e-08,1.0648437e-09
0.457341,4.9064425e-12,2.9617015e-08,1.0640355e-09
0.457368,4.8850182e-12,2.9619416e-08,1.061714e-09
0.457395,4.8764034e-12,2.9601399e-08,1.0574747e-09
0.457421,4.8382167e-12,2.9589462e-08,1.0538244e-09
0.457448,4.7960346e-12,2.9584058e-08,1.0506802e-09
0.457475,4.8204351e-12,2.9579863e-08,1.0487315e-09
0.457501,4.8602626e-12,2.9577052e-08,1.0485701e-09
0.457528,4.8698191e-12,2.9574839e-08,1.0484324e-09
0.457555,4.9031189e-12,2.9573778e-08,1.0483724e-09
0.457582,4.9098952e-12,2.9573402e-08,1.0484454e-09
0.457608,4.9473094e-12,2.9573471e-08,1.0485253e-09
0.457635,5.3082626e-12,2.9574556e-08,1.0485849e-09
0.457662,5.2497169e-12,2.9576634e-08,1.0486276e-09
0.457688,5.2220615e-12,2.9578435e-08,1.0486557e-09
0.457715,5.1618102e-12,2.9580478e-08,1.0486714e-09
0.457742,5.222926e-12,2.9635172e-08,1.05183e-09
0.457769,5.2244148e-12,2.9635197e-08,1.0517904e-09
0.457795,5.2235642e-12,2.9638585e-08,1.0512368e-09
0.457822,5.1668426e-12,2.9642269e-08,1.0510006e-09
0.457849,5.2523665e-12,2.964625e-08,1.0507041e-09
0.457875,5.1024293e-12,2.9650282e-08,1.0505286e-09
0.457902,4.9823257e-12,2.9655769e-08,1.0503552e-09
0.457929,4.9270099e-12,2.9661116e-08,1.0501901e-09
0.457956,4.8453274e-12,2.9662888e-08,1.0500156e-09
0.457982,4.9193341e-12,2.9655822e-08,1.0497915e-09
0.458009,4.8925902e-12,2.9648794e-08,1.0495777e-09
0.458036,4.8892592e-12,2.9642801e-08,1.049361e-09
0.458063,4.8965589e-12,2.9636597e-08,1.049144e-09
0.458089,4.7125017e-12,2.9630316e-08,1.0489316e-09
0.458116,4.8785154e-12,2.9624752e-08,1.048711e-09
0.458143,4.8088137e-12,2.9619311e-08,1.0484876e-09
0.45817,5.532525e-12,2.9609066e-08,1.0479975e-09
0.458196,6.7423417e-12,2.9596141e-08,1.0473929e-09
0.458223,5.6464459e-12,2.9584981e-08,1.0468094e-09
0.45825,5.239022e-12,2.9571406e-08,1.0462003e-09
0.458276,5.8953858e-12,2.9558868e-08,1.045621e-09
0.458303,5.9086952e-12,2.9548725e-08,1.0451597e-09
0.45833,5.851343e-12,2.9592698e-08,1.0478096e-09
0.458357,5.8356402e-12,2.9583513e-08,1.0473361e-09
0.458383,5.8379508e-12,2.9575403e-08,1.0468592e-09
0.45841,5.8029599e-12,2.9567547e-08,1.0463709e-09
0.458437,5.6794792e-12,2.9558893e-08,1.0458689e-09
0.458464,5.6731635e-12,2.9552444e-08,1.0453771e-09
0.45849,5.6769281e-12,2.95469e-08,1.0449446e-09
0.458517,5.7127553e-12,2.9540892e-08,1.0445126e-09
0.458544,5.6988901e-12,2.9534347e-08,1.0440667e-09
0.458571,5.6499568e-12,2.952709e-08,1.0436024e-09
0.458597,5.6625873e-12,2.9519107e-08,1.0431177e-09
0.458624,5.7049023e-12,2.9510451e-08,1.0426733e-09
0.458651,5.6952523e-12,2.9501229e-08,1.0422312e-09
0.458678,5.7065359e-12,2.9493009e-08,1.0418046e-09
0.458704,5.7641305e-12,2.9486066e-08,1.0412518e-09
0.458731,5.7070756e-12,2.9479729e-08,1.0406158e-09
0.458758,5.6733256e-12,2.9472951e-08,1.039981e-09
0.458785,5.8219378e-12,2.9465911e-08,1.0393305e-09
0.458811,5.7571214e-12,2.9459382e-08,1.0386634e-09
0.458838,5.7330563e-12,2.9452692e-08,1.0379919e-09
0.458865,5.6298507e-12,2.9446702e-08,1.0373232e-09
0.458892,4.8416998e-12,2.9440609e-08,1.0366418e-09
0.458918,4.7388649e-12,2.9435347e-08,1.0359457e-09
0.458945,4.7969533e-12,2.9430224e-08,1.035229e-09
0.458972,4.7872472e-12,2.9480117e-08,1.0376595e-09
0.458999,4.7725216e-12,2.9475797e-08,1.0369223e-09
0.459025,4.7518531e-12,2.9470979e-08,1.036205e-09
0.459052,4.773506e-12,2.9465388e-08,1.0355523e-09
0.459079,4.6840965e-12,2.9459781e-08,1.0350713e-09
0.459106,4.732224e-12,2.9454039e-08,1.0346022e-09
0.459132,4.5258774e-12,2.9454064e-08,1.0341416e-09
0.459159,4.6615828e-12,2.9453801e-08,1.0337276e-09
0.459186,4.6285283e-12,2.9452632e-08,1.0334045e-09
0.459213,4.8872092e-12,2.9450936e-08,1.0330587e-09
0.459239,4.9292852e-12,2.9449139e-08,1.0326946e-09
0.459266,4.8328013e-12,2.9446358e-08,1.0323576e-09
0.459293,4.8441625e-12,2.9442013e-08,1.0320021e-09
0.45932,4.8676471e-12,2.9436237e-08,1.0316272e-09
0.459347,4.9076805e-12,2.9430769e-08,1.0312426e-09
0.459373,4.9352563e-12,2.9424731e-08,1.030871e-09
0.4594,4.8693115e-12,2.9418441e-08,1.0304995e-09
0.459427,4.8267674e-12,2.9412145e-08,1.0300996e-09
0.459454,4.7930087e-12,2.9405611e-08,1.0296784e-09
0.45948,4.6939853e-12,2.9398491e-08,1.0292341e-09
0.459507,4.6082477e-12,2.9392018e-08,1.0287462e-09
0.459534,4.5353784e-12,2.938998e-08,1.0282189e-09
0.459561,4.4777778e-12,2.938984e-08,1.0277047e-09
0.459587,4.3746052e-12,2.9389738e-08,1.0272187e-09
0.459614,4.5954205e-12,2.9391364e-08,1.0266766e-09
0.459641,4.60545e-12,2.939488e-08,1.0261364e-09
0.459668,4.4705865e-12,2.9398459e-08,1.025559e-09
0.459694,4.319733e-12,2.9401617e-08,1.0249794e-09
0.459721,4.3660806e-12,2.9405623e-08,1.0243754e-09
0.459748,4.4027659e-12,2.9409575e-08,1.0237513e-09
0.459775,4.3641912e-12,2.9414025e-08,1.0231805e-09
0.459801,4.2968773e-12,2.9418495e-08,1.0226116e-09
0.459828,4.3308661e-12,2.9422999e-08,1.0220103e-09
0.459855,4.3787581e-12,2.9484427e-08,1.0246028e-09
0.459882,4.3338802e-12,2.9487934e-08,1.0239631e-09
0.459909,4.4185302e-12,2.9491291e-08,1.0233099e-09
0.459935,4.3877859e-12,2.9493896e-08,1.0226395e-09
0.459962,4.4318301e-12,2.9496122e-08,1.0219428e-09
0.459989,4.3712861e-12,2.9496582e-08,1.0212831e-09
0.460016,4.0978266e-12,2.9496579e-08,1.0205839e-09
0.460042,3.9016188e-12,2.9496113e-08,1.019867e-09
0.460069,3.7983281e-12,2.9494135e-08,1.0191618e-09
0.460096,3.5590679e-12,2.9490881e-08,1.0184095e-09
0.460123,3.5165841e-12,2.948611e-08,1.017667e-09
0.46015,2.8897206e-12,2.9481262e-08,1.0168478e-09
0.460176,4.162621e-12,2.947456e-08,1.0159325e-09
0.460203,4.0845578e-12,2.9467477e-08,1.0150273e-09
